time,T_set
2019-02-27T13:29:30Z,21
2019-02-27T13:30:38Z,21
2019-02-27T13:45:38Z,21
2019-02-27T14:00:38Z,21
2019-02-27T14:04:54Z,21
2019-02-27T14:07:03Z,21
2019-02-27T14:10:43Z,21
2019-02-27T14:12:20Z,21
2019-02-27T14:12:57Z,21
2019-02-27T14:13:34Z,21
2019-02-27T14:28:34Z,21
2019-02-27T14:43:34Z,21
2019-02-27T14:58:34Z,21
2019-02-27T15:13:34Z,21
2019-02-27T15:28:34Z,21
2019-02-27T15:43:34Z,21
2019-02-27T15:58:34Z,21
2019-02-27T16:13:34Z,21
2019-02-27T16:28:34Z,21
2019-02-27T16:43:34Z,21
2019-02-27T16:58:34Z,21
2019-02-27T17:00:14Z,17.5
2019-02-27T17:13:34Z,17.5
2019-02-27T17:28:34Z,17.5
2019-02-27T17:43:34Z,17.5
2019-02-27T17:58:34Z,17.5
2019-02-27T18:13:34Z,17.5
2019-02-27T18:28:34Z,17.5
2019-02-27T18:43:34Z,17.5
2019-02-27T18:58:34Z,17.5
2019-02-27T19:13:34Z,17.5
2019-02-27T19:28:34Z,17.5
2019-02-27T19:43:34Z,17.5
2019-02-27T19:58:34Z,17.5
2019-02-27T20:13:34Z,17.5
2019-02-27T20:28:34Z,17.5
2019-02-27T20:43:34Z,17.5
2019-02-27T20:58:34Z,17.5
2019-02-27T21:13:34Z,17.5
2019-02-27T21:28:34Z,17.5
2019-02-27T21:43:34Z,17.5
2019-02-27T21:58:34Z,17.5
2019-02-27T22:13:34Z,17.5
2019-02-27T22:28:34Z,17.5
2019-02-27T22:43:34Z,17.5
2019-02-27T22:58:34Z,17.5
2019-02-27T23:13:34Z,17.5
2019-02-27T23:28:34Z,17.5
2019-02-27T23:43:34Z,17.5
2019-02-27T23:58:34Z,17.5
2019-02-28T00:13:34Z,17.5
2019-02-28T00:28:34Z,17.5
2019-02-28T00:43:34Z,17.5
2019-02-28T00:58:34Z,17.5
2019-02-28T01:13:34Z,17.5
2019-02-28T01:28:34Z,17.5
2019-02-28T01:43:34Z,17.5
2019-02-28T01:58:34Z,17.5
2019-02-28T02:13:34Z,17.5
2019-02-28T02:28:34Z,17.5
2019-02-28T02:43:34Z,17.5
2019-02-28T02:58:34Z,17.5
2019-02-28T03:13:34Z,17.5
2019-02-28T03:28:34Z,17.5
2019-02-28T03:43:34Z,17.5
2019-02-28T03:58:34Z,17.5
2019-02-28T04:13:34Z,17.5
2019-02-28T04:28:34Z,17.5
2019-02-28T04:43:34Z,17.5
2019-02-28T04:58:34Z,17.5
2019-02-28T05:13:34Z,17.5
2019-02-28T05:28:34Z,17.5
2019-02-28T05:31:27Z,21
2019-02-28T05:43:34Z,21
2019-02-28T05:58:34Z,21
2019-02-28T06:13:34Z,21
2019-02-28T06:28:34Z,21
2019-02-28T06:43:34Z,21
2019-02-28T06:58:34Z,21
2019-02-28T07:13:34Z,21
2019-02-28T07:28:34Z,21
2019-02-28T07:43:34Z,21
2019-02-28T07:58:34Z,21
2019-02-28T08:13:34Z,21
2019-02-28T08:28:34Z,21
2019-02-28T08:43:34Z,21
2019-02-28T08:58:34Z,21
2019-02-28T09:13:34Z,21
2019-02-28T09:28:34Z,21
2019-02-28T09:43:34Z,21
2019-02-28T09:58:34Z,21
2019-02-28T10:13:34Z,21
2019-02-28T10:28:34Z,21
2019-02-28T10:43:34Z,21
2019-02-28T10:58:34Z,21
2019-02-28T11:13:34Z,21
2019-02-28T11:28:34Z,21
2019-02-28T11:43:34Z,21
2019-02-28T11:58:34Z,21
2019-02-28T12:13:34Z,21
2019-02-28T12:28:34Z,21
2019-02-28T12:43:34Z,21
2019-02-28T12:58:34Z,21
2019-02-28T13:13:34Z,21
2019-02-28T13:28:34Z,21
2019-02-28T13:43:34Z,21
2019-02-28T13:58:34Z,21
2019-02-28T14:13:34Z,21
2019-02-28T14:28:34Z,21
2019-02-28T14:43:34Z,21
2019-02-28T14:58:34Z,21
2019-02-28T15:13:34Z,21
2019-02-28T15:28:34Z,21
2019-02-28T15:43:34Z,21
2019-02-28T15:58:34Z,21
2019-02-28T16:13:34Z,21
2019-02-28T16:28:34Z,21
2019-02-28T16:43:34Z,21
2019-02-28T16:58:34Z,21
2019-02-28T17:00:18Z,17.5
2019-02-28T17:13:34Z,17.5
2019-02-28T17:28:34Z,17.5
2019-02-28T17:43:34Z,17.5
2019-02-28T17:58:34Z,17.5
2019-02-28T18:05:51Z,17.5
2019-02-28T18:10:03Z,17.5
2019-02-28T18:25:03Z,17.5
2019-02-28T18:40:03Z,17.5
2019-02-28T18:55:03Z,17.5
2019-02-28T19:10:03Z,17.5
2019-02-28T19:25:03Z,17.5
2019-02-28T19:40:03Z,17.5
2019-02-28T19:55:03Z,17.5
2019-02-28T20:10:03Z,17.5
2019-02-28T20:25:03Z,17.5
2019-02-28T20:40:03Z,17.5
2019-02-28T20:55:03Z,17.5
2019-02-28T21:10:03Z,17.5
2019-02-28T21:25:03Z,17.5
2019-02-28T21:40:03Z,17.5
2019-02-28T21:55:03Z,17.5
2019-02-28T22:10:03Z,17.5
2019-02-28T22:25:03Z,17.5
2019-02-28T22:40:03Z,17.5
2019-02-28T22:55:03Z,17.5
2019-02-28T23:10:03Z,17.5
2019-02-28T23:25:03Z,17.5
2019-02-28T23:40:03Z,17.5
2019-02-28T23:55:03Z,17.5
2019-03-01T00:10:03Z,17.5
2019-03-01T00:25:03Z,17.5
2019-03-01T00:40:03Z,17.5
2019-03-01T00:55:03Z,17.5
2019-03-01T01:10:03Z,17.5
2019-03-01T01:25:03Z,17.5
2019-03-01T01:40:03Z,17.5
2019-03-01T01:55:03Z,17.5
2019-03-01T02:00:41Z,17.5
2019-03-01T02:15:41Z,17.5
2019-03-01T02:17:57Z,17.5
2019-03-01T02:32:57Z,17.5
2019-03-01T02:47:57Z,17.5
2019-03-01T03:02:57Z,17.5
2019-03-01T03:17:57Z,17.5
2019-03-01T03:32:57Z,17.5
2019-03-01T03:47:57Z,17.5
2019-03-01T04:02:57Z,17.5
2019-03-01T04:17:57Z,17.5
2019-03-01T04:32:57Z,17.5
2019-03-01T04:47:57Z,17.5
2019-03-01T05:02:57Z,17.5
2019-03-01T05:17:57Z,17.5
2019-03-01T05:30:09Z,21
2019-03-01T05:32:57Z,21
2019-03-01T05:47:57Z,21
2019-03-01T06:02:57Z,21
2019-03-01T06:17:57Z,21
2019-03-01T06:32:57Z,21
2019-03-01T06:47:57Z,21
2019-03-01T07:02:57Z,21
2019-03-01T07:09:02Z,21
2019-03-01T07:24:02Z,21
2019-03-01T07:39:02Z,21
2019-03-01T07:54:02Z,21
2019-03-01T08:09:02Z,21
2019-03-01T08:10:55Z,21
2019-03-01T08:25:55Z,21
2019-03-01T08:40:55Z,21
2019-03-01T08:55:55Z,21
2019-03-01T09:10:55Z,21
2019-03-01T09:25:55Z,21
2019-03-01T09:40:55Z,21
2019-03-01T09:55:55Z,21
2019-03-01T10:10:55Z,21
2019-03-01T10:25:55Z,21
2019-03-01T10:40:55Z,21
2019-03-01T10:55:55Z,21
2019-03-01T11:10:55Z,21
2019-03-01T11:25:55Z,21
2019-03-01T11:40:55Z,21
2019-03-01T11:55:55Z,21
2019-03-01T12:10:55Z,21
2019-03-01T12:25:55Z,21
2019-03-01T12:40:55Z,21
2019-03-01T12:55:55Z,21
2019-03-01T13:10:55Z,21
2019-03-01T13:25:55Z,21
2019-03-01T13:40:55Z,21
2019-03-01T13:55:55Z,21
2019-03-01T14:10:55Z,21
2019-03-01T14:25:55Z,21
2019-03-01T14:40:55Z,21
2019-03-01T14:55:55Z,21
2019-03-01T15:10:55Z,21
2019-03-01T15:25:55Z,21
2019-03-01T15:40:55Z,21
2019-03-01T15:55:55Z,21
2019-03-01T15:59:22Z,17.5
2019-03-01T16:10:55Z,17.5
2019-03-01T16:25:55Z,17.5
2019-03-01T16:40:55Z,17.5
2019-03-01T16:55:55Z,17.5
2019-03-01T17:10:55Z,17.5
2019-03-01T17:25:55Z,17.5
2019-03-01T17:40:55Z,17.5
2019-03-01T17:55:55Z,17.5
2019-03-01T18:10:55Z,17.5
2019-03-01T18:25:55Z,17.5
2019-03-01T18:40:55Z,17.5
2019-03-01T18:55:55Z,17.5
2019-03-01T19:10:55Z,17.5
2019-03-01T19:25:55Z,17.5
2019-03-01T19:40:55Z,17.5
2019-03-01T19:55:55Z,17.5
2019-03-01T20:10:55Z,17.5
2019-03-01T20:25:55Z,17.5
2019-03-01T20:40:55Z,17.5
2019-03-01T20:55:55Z,17.5
2019-03-01T21:10:55Z,17.5
2019-03-01T21:25:55Z,17.5
2019-03-01T21:40:55Z,17.5
2019-03-01T21:55:55Z,17.5
2019-03-01T22:10:55Z,17.5
2019-03-01T22:25:55Z,17.5
2019-03-01T22:40:55Z,17.5
2019-03-01T22:55:55Z,17.5
2019-03-01T23:10:55Z,17.5
2019-03-01T23:25:55Z,17.5
2019-03-01T23:40:55Z,17.5
2019-03-01T23:55:55Z,17.5
2019-03-02T00:10:55Z,17.5
2019-03-02T00:25:55Z,17.5
2019-03-02T00:40:55Z,17.5
2019-03-02T00:55:55Z,17.5
2019-03-02T01:10:55Z,17.5
2019-03-02T01:25:55Z,17.5
2019-03-02T01:40:55Z,17.5
2019-03-02T01:55:55Z,17.5
2019-03-02T02:10:55Z,17.5
2019-03-02T02:25:55Z,17.5
2019-03-02T02:40:55Z,17.5
2019-03-02T02:55:55Z,17.5
2019-03-02T03:10:55Z,17.5
2019-03-02T03:25:55Z,17.5
2019-03-02T03:40:55Z,17.5
2019-03-02T03:55:55Z,17.5
2019-03-02T04:10:55Z,17.5
2019-03-02T04:25:55Z,17.5
2019-03-02T04:40:55Z,17.5
2019-03-02T04:55:55Z,17.5
2019-03-02T05:10:55Z,17.5
2019-03-02T05:25:55Z,17.5
2019-03-02T05:40:55Z,17.5
2019-03-02T05:55:55Z,17.5
2019-03-02T06:10:55Z,17.5
2019-03-02T06:25:55Z,17.5
2019-03-02T06:40:55Z,17.5
2019-03-02T06:55:55Z,17.5
2019-03-02T07:10:55Z,17.5
2019-03-02T07:25:55Z,17.5
2019-03-02T07:40:55Z,17.5
2019-03-02T07:55:55Z,17.5
2019-03-02T08:10:55Z,17.5
2019-03-02T08:25:55Z,17.5
2019-03-02T08:40:55Z,17.5
2019-03-02T08:55:55Z,17.5
2019-03-02T09:10:55Z,17.5
2019-03-02T09:25:55Z,17.5
2019-03-02T09:40:55Z,17.5
2019-03-02T09:55:55Z,17.5
2019-03-02T10:10:55Z,17.5
2019-03-02T10:25:55Z,17.5
2019-03-02T10:40:55Z,17.5
2019-03-02T10:55:55Z,17.5
2019-03-02T11:10:55Z,17.5
2019-03-02T11:25:55Z,17.5
2019-03-02T11:40:55Z,17.5
2019-03-02T11:55:55Z,17.5
2019-03-02T12:08:37Z,17.5
2019-03-02T12:10:16Z,17.5
2019-03-02T12:11:26Z,17.5
2019-03-02T12:12:04Z,17.5
2019-03-02T12:12:41Z,17.5
2019-03-02T12:13:15Z,17.5
2019-03-02T12:14:51Z,17.5
2019-03-02T12:16:57Z,17.5
2019-03-02T12:18:04Z,17.5
2019-03-02T12:21:41Z,17.5
2019-03-02T12:22:18Z,17.5
2019-03-02T12:22:55Z,17.5
2019-03-02T12:23:33Z,17.5
2019-03-02T12:26:11Z,17.5
2019-03-02T12:28:21Z,17.5
2019-03-02T12:33:31Z,17.5
2019-03-02T12:37:10Z,17.5
2019-03-02T12:52:10Z,17.5
2019-03-02T13:07:10Z,17.5
2019-03-02T13:22:10Z,17.5
2019-03-02T13:37:10Z,17.5
2019-03-02T13:52:10Z,17.5
2019-03-02T14:07:10Z,17.5
2019-03-02T14:22:10Z,17.5
2019-03-02T14:37:10Z,17.5
2019-03-02T14:52:10Z,17.5
2019-03-02T15:07:10Z,17.5
2019-03-02T15:22:10Z,17.5
2019-03-02T15:37:10Z,17.5
2019-03-02T15:52:10Z,17.5
2019-03-02T16:07:10Z,17.5
2019-03-02T16:22:10Z,17.5
2019-03-02T16:37:10Z,17.5
2019-03-02T16:52:10Z,17.5
2019-03-02T17:07:10Z,17.5
2019-03-02T17:22:10Z,17.5
2019-03-02T17:37:10Z,17.5
2019-03-02T17:52:10Z,17.5
2019-03-02T18:07:10Z,17.5
2019-03-02T18:22:10Z,17.5
2019-03-02T18:37:10Z,17.5
2019-03-02T18:52:10Z,17.5
2019-03-02T19:07:10Z,17.5
2019-03-02T19:22:10Z,17.5
2019-03-02T19:37:10Z,17.5
2019-03-02T19:52:10Z,17.5
2019-03-02T20:07:10Z,17.5
2019-03-02T20:22:10Z,17.5
2019-03-02T20:37:10Z,17.5
2019-03-02T20:52:10Z,17.5
2019-03-02T21:07:10Z,17.5
2019-03-02T21:22:10Z,17.5
2019-03-02T21:37:10Z,17.5
2019-03-02T21:52:10Z,17.5
2019-03-02T22:07:10Z,17.5
2019-03-02T22:22:10Z,17.5
2019-03-02T22:37:10Z,17.5
2019-03-02T22:52:10Z,17.5
2019-03-02T23:07:10Z,17.5
2019-03-02T23:22:10Z,17.5
2019-03-02T23:37:10Z,17.5
2019-03-02T23:52:10Z,17.5
2019-03-03T00:07:10Z,17.5
2019-03-03T00:22:10Z,17.5
2019-03-03T00:37:10Z,17.5
2019-03-03T00:52:10Z,17.5
2019-03-03T01:07:10Z,17.5
2019-03-03T01:22:10Z,17.5
2019-03-03T01:37:10Z,17.5
2019-03-03T01:52:10Z,17.5
2019-03-03T02:07:10Z,17.5
2019-03-03T02:22:10Z,17.5
2019-03-03T02:37:10Z,17.5
2019-03-03T02:52:10Z,17.5
2019-03-03T03:07:10Z,17.5
2019-03-03T03:22:10Z,17.5
2019-03-03T03:37:10Z,17.5
2019-03-03T03:52:10Z,17.5
2019-03-03T04:07:10Z,17.5
2019-03-03T04:22:10Z,17.5
2019-03-03T04:37:10Z,17.5
2019-03-03T04:52:10Z,17.5
2019-03-03T05:07:10Z,17.5
2019-03-03T05:22:10Z,17.5
2019-03-03T05:37:10Z,17.5
2019-03-03T05:52:10Z,17.5
2019-03-03T06:07:10Z,17.5
2019-03-03T06:22:10Z,17.5
2019-03-03T06:37:10Z,17.5
2019-03-03T06:52:10Z,17.5
2019-03-03T07:07:10Z,17.5
2019-03-03T07:22:10Z,17.5
2019-03-03T07:37:10Z,17.5
2019-03-03T07:52:10Z,17.5
2019-03-03T08:07:10Z,17.5
2019-03-03T08:22:10Z,17.5
2019-03-03T08:37:10Z,17.5
2019-03-03T08:52:10Z,17.5
2019-03-03T09:07:10Z,17.5
2019-03-03T09:22:10Z,17.5
2019-03-03T09:37:10Z,17.5
2019-03-03T09:52:10Z,17.5
2019-03-03T10:07:10Z,17.5
2019-03-03T10:08:19Z,17.5
2019-03-03T10:23:19Z,17.5
2019-03-03T10:38:19Z,17.5
2019-03-03T10:53:19Z,17.5
2019-03-03T11:08:19Z,17.5
2019-03-03T11:23:19Z,17.5
2019-03-03T11:38:19Z,17.5
2019-03-03T11:53:19Z,17.5
2019-03-03T12:08:19Z,17.5
2019-03-03T12:23:19Z,17.5
2019-03-03T12:38:19Z,17.5
2019-03-03T12:53:19Z,17.5
2019-03-03T13:08:19Z,17.5
2019-03-03T13:23:19Z,17.5
2019-03-03T13:38:19Z,17.5
2019-03-03T13:53:19Z,17.5
2019-03-03T14:08:19Z,17.5
2019-03-03T14:23:19Z,17.5
2019-03-03T14:38:19Z,17.5
2019-03-03T14:53:19Z,17.5
2019-03-03T15:08:19Z,17.5
2019-03-03T15:23:19Z,17.5
2019-03-03T15:38:19Z,17.5
2019-03-03T15:53:19Z,17.5
2019-03-03T16:08:19Z,17.5
2019-03-03T16:23:19Z,17.5
2019-03-03T16:38:19Z,17.5
2019-03-03T16:53:19Z,17.5
2019-03-03T17:08:19Z,17.5
2019-03-03T17:23:19Z,17.5
2019-03-03T17:38:19Z,17.5
2019-03-03T17:53:19Z,17.5
2019-03-03T18:08:19Z,17.5
2019-03-03T18:23:19Z,17.5
2019-03-03T18:38:19Z,17.5
2019-03-03T18:53:19Z,17.5
2019-03-03T19:08:19Z,17.5
2019-03-03T19:23:19Z,17.5
2019-03-03T19:38:19Z,17.5
2019-03-03T19:53:19Z,17.5
2019-03-03T20:08:19Z,17.5
2019-03-03T20:23:19Z,17.5
2019-03-03T20:38:19Z,17.5
2019-03-03T20:53:19Z,17.5
2019-03-03T21:08:19Z,17.5
2019-03-03T21:23:19Z,17.5
2019-03-03T21:38:19Z,17.5
2019-03-03T21:53:19Z,17.5
2019-03-03T22:08:19Z,17.5
2019-03-03T22:23:19Z,17.5
2019-03-03T22:38:19Z,17.5
2019-03-03T22:53:19Z,17.5
2019-03-03T23:08:19Z,17.5
2019-03-03T23:23:19Z,17.5
2019-03-03T23:28:27Z,17.5
2019-03-03T23:43:27Z,17.5
2019-03-03T23:58:27Z,17.5
2019-03-04T00:13:27Z,17.5
2019-03-04T00:28:27Z,17.5
2019-03-04T00:43:27Z,17.5
2019-03-04T00:58:27Z,17.5
2019-03-04T01:13:27Z,17.5
2019-03-04T01:28:27Z,17.5
2019-03-04T01:43:27Z,17.5
2019-03-04T01:58:27Z,17.5
2019-03-04T02:13:27Z,17.5
2019-03-04T02:28:27Z,17.5
2019-03-04T02:43:27Z,17.5
2019-03-04T02:58:27Z,17.5
2019-03-04T03:13:27Z,17.5
2019-03-04T03:28:27Z,17.5
2019-03-04T03:43:27Z,17.5
2019-03-04T03:58:27Z,17.5
2019-03-04T04:13:27Z,17.5
2019-03-04T04:28:27Z,17.5
2019-03-04T04:43:27Z,17.5
2019-03-04T04:58:27Z,17.5
2019-03-04T05:13:27Z,17.5
2019-03-04T05:28:27Z,17.5
2019-03-04T05:30:06Z,19
2019-03-04T05:43:27Z,19
2019-03-04T05:56:18Z,19
2019-03-04T06:11:18Z,19
2019-03-04T06:26:18Z,19
2019-03-04T06:41:18Z,19
2019-03-04T06:56:18Z,19
2019-03-04T07:11:18Z,19
2019-03-04T07:26:18Z,19
2019-03-04T07:39:16Z,20
2019-03-04T07:41:18Z,20
2019-03-04T07:56:18Z,20
2019-03-04T08:11:18Z,20
2019-03-04T08:26:18Z,20
2019-03-04T08:41:18Z,20
2019-03-04T08:56:18Z,20
2019-03-04T09:11:18Z,20
2019-03-04T09:19:10Z,22
2019-03-04T09:26:18Z,22
2019-03-04T09:41:18Z,22
2019-03-04T09:56:18Z,22
2019-03-04T10:11:18Z,22
2019-03-04T10:26:18Z,22
2019-03-04T10:41:18Z,22
2019-03-04T10:56:18Z,22
2019-03-04T11:11:18Z,22
2019-03-04T11:26:18Z,22
2019-03-04T11:41:18Z,22
2019-03-04T11:56:18Z,22
2019-03-04T12:11:18Z,22
2019-03-04T12:26:18Z,22
2019-03-04T12:41:18Z,22
2019-03-04T12:50:46Z,22
2019-03-04T12:52:24Z,22
2019-03-04T13:07:24Z,22
2019-03-04T13:22:24Z,22
2019-03-04T13:37:24Z,22
2019-03-04T13:52:24Z,22
2019-03-04T14:07:24Z,22
2019-03-04T14:22:24Z,22
2019-03-04T14:37:24Z,22
2019-03-04T14:52:24Z,22
2019-03-04T14:55:54Z,22
2019-03-04T14:56:34Z,22
2019-03-04T14:58:41Z,22
2019-03-04T14:59:49Z,22
2019-03-04T15:02:28Z,22
2019-03-04T15:17:28Z,22
2019-03-04T15:33:01Z,22
2019-03-04T15:34:13Z,22
2019-03-04T15:46:24Z,22
2019-03-04T15:49:13Z,22
2019-03-04T16:04:13Z,22
2019-03-04T16:19:13Z,22
2019-03-04T16:34:13Z,22
2019-03-04T16:49:13Z,22
2019-03-04T17:00:30Z,17.5
2019-03-04T17:04:13Z,17.5
2019-03-04T17:19:13Z,17.5
2019-03-04T17:34:13Z,17.5
2019-03-04T17:49:13Z,17.5
2019-03-04T18:04:13Z,17.5
2019-03-04T18:19:13Z,17.5
2019-03-04T18:34:13Z,17.5
2019-03-04T18:49:13Z,17.5
2019-03-04T19:04:13Z,17.5
2019-03-04T19:19:13Z,17.5
2019-03-04T19:34:13Z,17.5
2019-03-04T20:04:13Z,17.5
2019-03-04T20:05:21Z,17.5
2019-03-04T20:08:29Z,17.5
2019-03-04T20:23:29Z,17.5
2019-03-04T20:38:29Z,17.5
2019-03-04T20:53:29Z,17.5
2019-03-04T21:08:29Z,17.5
2019-03-04T21:23:29Z,17.5
2019-03-04T21:38:29Z,17.5
2019-03-04T21:53:30Z,17.5
2019-03-04T22:08:30Z,17.5
2019-03-04T22:23:30Z,17.5
2019-03-04T22:38:30Z,17.5
2019-03-04T22:40:37Z,17.5
2019-03-04T22:45:46Z,17.5
2019-03-04T22:46:24Z,17.5
2019-03-04T22:49:03Z,17.5
2019-03-04T23:04:03Z,17.5
2019-03-04T23:19:03Z,17.5
2019-03-04T23:21:17Z,17.5
2019-03-04T23:23:57Z,17.5
2019-03-04T23:38:57Z,17.5
2019-03-04T23:53:57Z,17.5
2019-03-05T00:08:57Z,17.5
2019-03-05T00:23:57Z,17.5
2019-03-05T00:38:57Z,17.5
2019-03-05T00:53:57Z,17.5
2019-03-05T01:08:57Z,17.5
2019-03-05T01:23:57Z,17.5
2019-03-05T01:38:57Z,17.5
2019-03-05T01:53:57Z,17.5
2019-03-05T02:08:57Z,17.5
2019-03-05T02:23:57Z,17.5
2019-03-05T02:38:57Z,17.5
2019-03-05T02:53:57Z,17.5
2019-03-05T03:08:57Z,17.5
2019-03-05T03:19:48Z,17.5
2019-03-05T03:34:48Z,17.5
2019-03-05T03:49:48Z,17.5
2019-03-05T04:04:48Z,17.5
2019-03-05T04:19:48Z,17.5
2019-03-05T04:34:48Z,17.5
2019-03-05T04:49:48Z,17.5
2019-03-05T05:04:48Z,17.5
2019-03-05T05:19:48Z,17.5
2019-03-05T05:34:48Z,17.5
2019-03-05T05:49:48Z,17.5
2019-03-05T05:50:55Z,17.5
2019-03-05T05:52:05Z,17.5
2019-03-05T06:07:05Z,17.5
2019-03-05T06:22:05Z,17.5
2019-03-05T06:37:05Z,17.5
2019-03-05T06:52:05Z,17.5
2019-03-05T07:07:05Z,17.5
2019-03-05T07:22:05Z,17.5
2019-03-05T07:26:05Z,24
2019-03-05T07:26:30Z,24
2019-03-05T07:28:08Z,24
2019-03-05T07:28:09Z,23
2019-03-05T07:30:18Z,23
2019-03-05T07:30:57Z,23
2019-03-05T07:31:34Z,23
2019-03-05T07:32:43Z,23
2019-03-05T07:36:21Z,23
2019-03-05T07:37:28Z,23
2019-03-05T07:52:28Z,23
2019-03-05T08:07:28Z,23
2019-03-05T08:09:49Z,22
2019-03-05T08:22:28Z,22
2019-03-05T08:37:28Z,22
2019-03-05T08:52:28Z,22
2019-03-05T09:07:28Z,22
2019-03-05T09:22:28Z,22
2019-03-05T09:37:28Z,22
2019-03-05T09:52:28Z,22
2019-03-05T10:07:28Z,22
2019-03-05T10:22:28Z,22
2019-03-05T10:37:28Z,22
2019-03-05T10:52:28Z,22
2019-03-05T11:07:28Z,22
2019-03-05T11:22:28Z,22
2019-03-05T11:37:28Z,22
2019-03-05T11:52:28Z,22
2019-03-05T12:07:28Z,22
2019-03-05T12:22:28Z,22
2019-03-05T12:52:28Z,22
2019-03-05T13:07:28Z,22
2019-03-05T13:22:28Z,22
2019-03-05T13:37:16Z,22
2019-03-05T13:37:54Z,22
2019-03-05T13:39:32Z,22
2019-03-05T13:41:40Z,22
2019-03-05T13:42:17Z,22
2019-03-05T13:42:55Z,22
2019-03-05T13:44:01Z,22
2019-03-05T13:45:09Z,22
2019-03-05T13:45:47Z,22
2019-03-05T13:47:54Z,22
2019-03-05T13:50:03Z,22
2019-03-05T13:50:41Z,22
2019-03-05T13:51:19Z,22
2019-03-05T14:06:19Z,22
2019-03-05T14:21:19Z,22
2019-03-05T14:36:19Z,22
2019-03-05T14:51:19Z,22
2019-03-05T15:06:19Z,22
2019-03-05T15:21:19Z,22
2019-03-05T15:36:19Z,22
2019-03-05T15:51:19Z,22
2019-03-05T16:06:19Z,22
2019-03-05T16:10:53Z,22
2019-03-05T16:14:02Z,22
2019-03-05T16:15:10Z,22
2019-03-05T16:16:16Z,22
2019-03-05T16:17:24Z,22
2019-03-05T16:18:02Z,22
2019-03-05T16:18:39Z,22
2019-03-05T16:22:17Z,22
2019-03-05T16:37:17Z,22
2019-03-05T16:39:28Z,22
2019-03-05T16:40:36Z,22
2019-03-05T16:41:43Z,22
2019-03-05T16:42:20Z,22
2019-03-05T16:42:57Z,22
2019-03-05T16:43:35Z,22
2019-03-05T16:44:12Z,22
2019-03-05T16:44:49Z,22
2019-03-05T16:46:27Z,22
2019-03-05T16:47:34Z,22
2019-03-05T16:58:14Z,22
2019-03-05T16:59:23Z,22
2019-03-05T17:00:01Z,22
2019-03-05T17:01:46Z,17.5
2019-03-05T17:02:07Z,17.5
2019-03-05T17:07:14Z,17.5
2019-03-05T17:10:50Z,17.5
2019-03-05T17:11:26Z,17.5
2019-03-05T17:12:00Z,17.5
2019-03-05T17:12:35Z,17.5
2019-03-05T17:16:11Z,17.5
2019-03-05T17:25:17Z,17.5
2019-03-05T17:25:52Z,17.5
2019-03-05T17:30:28Z,17.5
2019-03-05T17:32:35Z,17.5
2019-03-05T17:37:13Z,17.5
2019-03-05T17:38:20Z,17.5
2019-03-05T17:39:28Z,17.5
2019-03-05T17:42:05Z,17.5
2019-03-05T17:46:12Z,17.5
2019-03-05T17:47:48Z,17.5
2019-03-05T17:48:24Z,17.5
2019-03-05T17:49:58Z,17.5
2019-03-05T17:52:04Z,17.5
2019-03-05T17:55:12Z,17.5
2019-03-05T17:55:51Z,17.5
2019-03-05T18:00:00Z,17.5
2019-03-05T18:02:09Z,17.5
2019-03-05T18:17:09Z,17.5
2019-03-05T18:32:09Z,17.5
2019-03-05T18:47:09Z,17.5
2019-03-05T19:02:09Z,17.5
2019-03-05T19:17:09Z,17.5
2019-03-05T19:32:09Z,17.5
2019-03-05T19:47:09Z,17.5
2019-03-05T20:02:09Z,17.5
2019-03-05T20:17:09Z,17.5
2019-03-05T20:32:09Z,17.5
2019-03-05T20:47:09Z,17.5
2019-03-05T21:02:09Z,17.5
2019-03-05T21:17:09Z,17.5
2019-03-05T21:32:09Z,17.5
2019-03-05T21:47:09Z,17.5
2019-03-05T22:02:09Z,17.5
2019-03-05T22:17:09Z,17.5
2019-03-05T22:32:09Z,17.5
2019-03-05T22:47:09Z,17.5
2019-03-05T23:02:09Z,17.5
2019-03-05T23:17:09Z,17.5
2019-03-05T23:32:09Z,17.5
2019-03-05T23:47:09Z,17.5
2019-03-06T00:02:09Z,17.5
2019-03-06T00:17:09Z,17.5
2019-03-06T00:32:09Z,17.5
2019-03-06T00:47:09Z,17.5
2019-03-06T01:02:09Z,17.5
2019-03-06T01:08:34Z,17.5
2019-03-06T01:09:13Z,17.5
2019-03-06T01:24:13Z,17.5
2019-03-06T01:39:13Z,17.5
2019-03-06T01:54:13Z,17.5
2019-03-06T02:09:13Z,17.5
2019-03-06T02:24:13Z,17.5
2019-03-06T02:39:13Z,17.5
2019-03-06T02:54:13Z,17.5
2019-03-06T03:09:13Z,17.5
2019-03-06T03:24:13Z,17.5
2019-03-06T03:39:13Z,17.5
2019-03-06T03:54:13Z,17.5
2019-03-06T04:09:13Z,17.5
2019-03-06T04:24:13Z,17.5
2019-03-06T04:39:13Z,17.5
2019-03-06T04:54:13Z,17.5
2019-03-06T05:09:13Z,17.5
2019-03-06T05:24:13Z,17.5
2019-03-06T05:30:13Z,22
2019-03-06T05:39:13Z,22
2019-03-06T05:54:13Z,22
2019-03-06T06:09:13Z,22
2019-03-06T06:24:13Z,22
2019-03-06T06:39:13Z,22
2019-03-06T06:54:13Z,22
2019-03-06T07:08:57Z,22
2019-03-06T07:20:45Z,20
2019-03-06T07:23:57Z,20
2019-03-06T07:38:57Z,20
