time,T_in
2019-02-26T01:09:53Z,17.26
2019-02-26T01:10:13Z,17.08
2019-02-26T01:24:53Z,17.08
2019-02-26T01:39:53Z,17.08
2019-02-26T01:46:15Z,16.99
2019-02-26T01:54:53Z,16.99
2019-02-26T02:09:53Z,16.99
2019-02-26T02:24:53Z,16.99
2019-02-26T02:39:53Z,16.99
2019-02-26T02:54:53Z,16.99
2019-02-26T03:09:53Z,16.99
2019-02-26T03:24:53Z,16.99
2019-02-26T03:39:53Z,16.99
2019-02-26T03:54:53Z,16.99
2019-02-26T04:05:11Z,16.99
2019-02-26T04:18:25Z,17.79
2019-02-26T04:20:11Z,17.79
2019-02-26T04:26:27Z,18.31
2019-02-26T04:35:11Z,18.31
2019-02-26T04:46:38Z,18.84
2019-02-26T04:50:11Z,18.84
2019-02-26T05:05:11Z,18.84
2019-02-26T05:20:11Z,18.84
2019-02-26T05:30:44Z,18.49
2019-02-26T05:35:11Z,18.49
2019-02-26T05:47:05Z,19.46
2019-02-26T05:50:11Z,19.46
2019-02-26T05:53:10Z,20.07
2019-02-26T06:01:12Z,20.6
2019-02-26T06:05:11Z,20.6
2019-02-26T06:20:11Z,20.6
2019-02-26T06:35:11Z,20.6
2019-02-26T06:50:11Z,20.6
2019-02-26T07:02:29Z,20.43
2019-02-26T07:05:11Z,20.43
2019-02-26T07:11:28Z,20.25
2019-02-26T07:17:58Z,20.34
2019-02-26T07:20:11Z,20.34
2019-02-26T07:35:11Z,20.34
2019-02-26T07:50:11Z,20.34
2019-02-26T08:05:11Z,20.34
2019-02-26T08:20:11Z,20.34
2019-02-26T08:21:31Z,20.52
2019-02-26T08:32:26Z,21.22
2019-02-26T08:35:11Z,21.22
2019-02-26T08:40:25Z,21.75
2019-02-26T08:50:11Z,21.75
2019-02-26T09:05:11Z,21.75
2019-02-26T09:20:11Z,21.75
2019-02-26T09:35:11Z,21.75
2019-02-26T09:55:52Z,21.22
2019-02-26T09:56:00Z,21.22
2019-02-26T10:11:00Z,21.22
2019-02-26T10:26:00Z,21.22
2019-02-26T10:41:00Z,21.22
2019-02-26T10:56:00Z,21.22
2019-02-26T11:11:00Z,21.22
2019-02-26T11:26:00Z,21.22
2019-02-26T11:41:00Z,21.22
2019-02-26T11:41:39Z,21.4
2019-02-26T11:56:00Z,21.4
2019-02-26T12:11:00Z,21.4
2019-02-26T12:26:00Z,21.4
2019-02-26T12:41:00Z,21.4
2019-02-26T12:56:00Z,21.4
2019-02-26T13:11:00Z,21.4
2019-02-26T13:15:40Z,21.31
2019-02-26T13:23:42Z,21.4
2019-02-26T13:26:00Z,21.4
2019-02-26T13:41:00Z,21.4
2019-02-26T13:56:00Z,21.4
2019-02-26T14:11:00Z,21.4
2019-02-26T14:26:00Z,21.4
2019-02-26T14:40:03Z,21.4
2019-02-26T14:41:44Z,21.4
2019-02-26T14:42:21Z,21.4
2019-02-26T14:44:28Z,21.4
2019-02-26T14:45:04Z,21.4
2019-02-26T14:48:11Z,21.4
2019-02-26T14:48:48Z,21.4
2019-02-26T14:49:54Z,21.4
2019-02-26T14:50:30Z,21.4
2019-02-26T14:51:06Z,21.4
2019-02-26T14:53:45Z,21.4
2019-02-26T15:05:24Z,21.4
2019-02-26T15:07:31Z,21.22
2019-02-26T15:10:02Z,21.22
2019-02-26T15:10:07Z,21.31
2019-02-26T15:12:09Z,21.31
2019-02-26T15:16:46Z,21.31
2019-02-26T15:19:42Z,21.58
2019-02-26T15:29:23Z,21.58
2019-02-26T15:32:00Z,21.58
2019-02-26T15:32:35Z,21.58
2019-02-26T15:33:12Z,21.58
2019-02-26T15:41:22Z,21.58
2019-02-26T15:42:28Z,21.58
2019-02-26T15:43:05Z,21.58
2019-02-26T15:44:11Z,21.58
2019-02-26T15:50:49Z,21.58
2019-02-26T15:51:25Z,21.58
2019-02-26T15:55:34Z,21.58
2019-02-26T16:00:11Z,21.58
2019-02-26T16:00:48Z,21.58
2019-02-26T16:01:53Z,21.58
2019-02-26T16:04:30Z,21.58
2019-02-26T16:05:37Z,21.58
2019-02-26T16:06:43Z,21.58
2019-02-26T16:07:49Z,21.58
2019-02-26T16:08:56Z,21.58
2019-02-26T16:08:57Z,21.58
2019-02-26T16:10:33Z,21.58
2019-02-26T16:11:40Z,21.58
2019-02-26T16:12:18Z,21.58
2019-02-26T16:13:55Z,21.58
2019-02-26T16:28:55Z,21.58
2019-02-26T16:43:55Z,21.58
2019-02-26T16:49:10Z,21.58
2019-02-26T16:52:50Z,21.58
2019-02-26T16:54:59Z,21.58
2019-02-26T16:56:05Z,21.58
2019-02-26T16:58:12Z,21.58
2019-02-26T16:58:49Z,21.58
2019-02-26T16:59:55Z,21.58
2019-02-26T17:00:23Z,21.31
2019-02-26T17:02:02Z,21.31
2019-02-26T17:05:10Z,21.31
2019-02-26T17:05:45Z,21.31
2019-02-26T17:05:46Z,21.31
2019-02-26T17:20:45Z,21.31
2019-02-26T17:20:46Z,21.31
2019-02-26T17:25:25Z,21.31
2019-02-26T17:26:01Z,21.31
2019-02-26T17:33:40Z,21.31
2019-02-26T17:36:42Z,20.69
2019-02-26T17:44:49Z,20.69
2019-02-26T17:46:25Z,20.69
2019-02-26T17:48:02Z,20.69
2019-02-26T17:48:40Z,20.69
2019-02-26T17:49:15Z,20.69
2019-02-26T17:49:51Z,20.69
2019-02-26T17:51:56Z,20.69
2019-02-26T17:53:03Z,20.69
2019-02-26T18:06:10Z,20.69
2019-02-26T18:06:56Z,20.16
2019-02-26T18:09:16Z,20.16
2019-02-26T18:09:53Z,20.16
2019-02-26T18:20:44Z,19.9
2019-02-26T18:21:03Z,19.9
2019-02-26T18:21:40Z,19.9
2019-02-26T18:25:16Z,19.9
2019-02-26T18:31:08Z,19.63
2019-02-26T18:40:16Z,19.63
2019-02-26T18:48:55Z,19.63
2019-02-26T18:53:31Z,19.63
2019-02-26T18:55:07Z,19.63
2019-02-26T18:55:08Z,19.63
2019-02-26T18:56:44Z,19.63
2019-02-26T18:57:21Z,19.63
2019-02-26T18:58:00Z,19.63
2019-02-26T18:59:07Z,19.63
2019-02-26T19:03:25Z,19.1
2019-02-26T19:14:07Z,19.1
2019-02-26T19:29:07Z,19.1
2019-02-26T19:44:07Z,19.1
2019-02-26T19:51:49Z,18.58
2019-02-26T19:59:07Z,18.58
2019-02-26T20:14:07Z,18.58
2019-02-26T20:29:07Z,18.58
2019-02-26T20:44:07Z,18.58
2019-02-26T20:59:07Z,18.58
2019-02-26T21:06:25Z,18.05
2019-02-26T21:14:07Z,18.05
2019-02-26T21:29:07Z,18.05
2019-02-26T21:44:07Z,18.05
2019-02-26T21:59:07Z,18.05
2019-02-26T22:14:07Z,18.05
2019-02-26T22:29:07Z,18.05
2019-02-26T22:44:07Z,18.05
2019-02-26T22:59:07Z,18.05
2019-02-26T23:03:21Z,17.52
2019-02-26T23:14:07Z,17.52
2019-02-26T23:29:07Z,17.52
2019-02-26T23:44:07Z,17.52
2019-02-26T23:49:24Z,17.35
2019-02-26T23:59:07Z,17.35
2019-02-26T23:59:39Z,17.35
2019-02-27T00:04:18Z,17.35
2019-02-27T00:19:18Z,17.35
2019-02-27T00:29:02Z,17.35
2019-02-27T00:30:11Z,17.35
2019-02-27T00:45:11Z,17.35
2019-02-27T00:46:48Z,17.17
2019-02-27T01:00:11Z,17.17
2019-02-27T01:15:11Z,17.17
2019-02-27T01:30:11Z,17.17
2019-02-27T01:42:38Z,17.08
2019-02-27T01:45:11Z,17.08
2019-02-27T01:50:26Z,16.99
2019-02-27T02:00:11Z,16.99
2019-02-27T02:15:11Z,16.99
2019-02-27T02:22:25Z,16.91
2019-02-27T02:30:11Z,16.91
2019-02-27T02:45:11Z,16.91
2019-02-27T03:00:11Z,16.91
2019-02-27T03:15:11Z,16.91
2019-02-27T03:18:27Z,16.73
2019-02-27T03:30:11Z,16.73
2019-02-27T03:45:11Z,16.73
2019-02-27T04:00:11Z,16.73
2019-02-27T04:15:11Z,16.73
2019-02-27T04:17:53Z,17.52
2019-02-27T04:29:59Z,18.05
2019-02-27T04:30:11Z,18.05
2019-02-27T04:45:11Z,18.05
2019-02-27T05:00:11Z,18.05
2019-02-27T05:15:11Z,18.05
2019-02-27T05:30:11Z,18.05
2019-02-27T05:30:37Z,17.87
2019-02-27T05:40:27Z,18.66
2019-02-27T05:45:11Z,18.66
2019-02-27T05:46:36Z,19.37
2019-02-27T05:52:34Z,19.99
2019-02-27T05:58:37Z,20.6
2019-02-27T06:00:11Z,20.6
2019-02-27T06:04:43Z,21.13
2019-02-27T06:15:11Z,21.13
2019-02-27T06:18:49Z,21.67
2019-02-27T06:30:11Z,21.67
2019-02-27T06:45:11Z,21.67
2019-02-27T07:00:11Z,21.67
2019-02-27T07:15:11Z,21.67
2019-02-27T07:30:11Z,21.67
2019-02-27T07:40:39Z,21.58
2019-02-27T07:45:11Z,21.58
2019-02-27T08:00:11Z,21.58
2019-02-27T08:15:11Z,21.58
2019-02-27T08:30:11Z,21.58
2019-02-27T08:45:11Z,21.58
2019-02-27T09:00:11Z,21.58
2019-02-27T09:15:11Z,21.58
2019-02-27T09:30:11Z,21.58
2019-02-27T09:45:11Z,21.58
2019-02-27T10:00:11Z,21.58
2019-02-27T10:15:11Z,21.58
2019-02-27T10:30:11Z,21.58
2019-02-27T10:32:40Z,21.58
2019-02-27T10:45:22Z,21.58
2019-02-27T11:00:22Z,21.58
2019-02-27T11:15:22Z,21.58
2019-02-27T11:30:22Z,21.58
2019-02-27T11:45:22Z,21.58
2019-02-27T11:59:37Z,21.67
2019-02-27T12:00:22Z,21.67
2019-02-27T12:15:22Z,21.67
2019-02-27T12:30:22Z,21.67
2019-02-27T12:45:22Z,21.67
2019-02-27T13:00:22Z,21.67
2019-02-27T13:15:22Z,21.67
2019-02-27T13:29:30Z,21.67
2019-02-27T13:30:38Z,21.67
2019-02-27T13:40:09Z,21.22
2019-02-27T13:45:38Z,21.22
2019-02-27T14:00:38Z,21.22
2019-02-27T14:04:54Z,21.22
2019-02-27T14:05:03Z,21.13
2019-02-27T14:07:03Z,21.13
2019-02-27T14:10:43Z,21.13
2019-02-27T14:12:20Z,21.13
2019-02-27T14:12:57Z,21.13
2019-02-27T14:13:34Z,21.13
2019-02-27T14:28:34Z,21.13
2019-02-27T14:43:34Z,21.13
2019-02-27T14:58:34Z,21.13
2019-02-27T15:13:34Z,21.13
2019-02-27T15:19:07Z,20.87
2019-02-27T15:28:34Z,20.87
2019-02-27T15:43:34Z,20.87
2019-02-27T15:58:34Z,20.87
2019-02-27T16:03:48Z,20.69
2019-02-27T16:11:31Z,20.6
2019-02-27T16:13:34Z,20.6
2019-02-27T16:28:34Z,20.6
2019-02-27T16:43:34Z,20.6
2019-02-27T16:58:34Z,20.6
2019-02-27T17:01:56Z,20.69
2019-02-27T17:05:50Z,20.78
2019-02-27T17:13:34Z,20.78
2019-02-27T17:28:34Z,20.78
2019-02-27T17:43:34Z,20.78
2019-02-27T17:58:34Z,20.78
2019-02-27T18:13:34Z,20.78
2019-02-27T18:26:34Z,20.07
2019-02-27T18:28:34Z,20.07
2019-02-27T18:43:34Z,20.07
2019-02-27T18:58:34Z,20.07
2019-02-27T19:09:58Z,19.54
2019-02-27T19:13:34Z,19.54
2019-02-27T19:28:34Z,19.54
2019-02-27T19:43:34Z,19.54
2019-02-27T19:58:34Z,19.54
2019-02-27T20:13:34Z,19.54
2019-02-27T20:28:34Z,19.54
2019-02-27T20:29:37Z,19.02
2019-02-27T20:43:34Z,19.02
2019-02-27T20:58:34Z,19.02
2019-02-27T21:13:34Z,19.02
2019-02-27T21:13:57Z,18.93
2019-02-27T21:28:34Z,18.93
2019-02-27T21:36:02Z,18.84
2019-02-27T21:43:34Z,18.84
2019-02-27T21:58:34Z,18.84
2019-02-27T22:13:34Z,18.84
2019-02-27T22:28:34Z,18.84
2019-02-27T22:32:05Z,18.66
2019-02-27T22:43:34Z,18.66
2019-02-27T22:58:34Z,18.66
2019-02-27T23:13:34Z,18.66
2019-02-27T23:16:03Z,18.49
2019-02-27T23:28:34Z,18.49
2019-02-27T23:43:34Z,18.49
2019-02-27T23:58:34Z,18.49
2019-03-01T00:02:14Z,18.05
2019-03-01T00:10:03Z,18.05
2019-03-01T00:25:03Z,18.05
2019-03-01T00:40:03Z,18.05
2019-03-01T00:55:03Z,18.05
2019-03-01T01:10:03Z,18.05
2019-03-01T01:25:03Z,18.05
2019-03-01T01:40:03Z,18.05
2019-03-01T01:55:03Z,18.05
2019-03-01T01:55:39Z,17.79
2019-03-01T02:00:41Z,17.79
2019-03-01T02:15:41Z,17.79
2019-03-01T02:17:56Z,17.79
2019-03-01T02:17:57Z,17.79
2019-03-01T02:32:56Z,17.79
2019-03-01T02:32:57Z,17.79
2019-03-01T02:47:57Z,17.79
2019-03-01T03:02:57Z,17.79
2019-03-01T03:17:57Z,17.79
2019-03-01T03:32:57Z,17.79
2019-03-01T03:47:57Z,17.79
2019-03-01T04:02:57Z,17.79
2019-03-01T04:17:57Z,17.79
2019-03-01T04:32:57Z,17.79
2019-03-01T04:47:57Z,17.79
2019-03-01T05:02:57Z,17.79
2019-03-01T05:17:57Z,17.79
2019-03-01T05:30:24Z,17.61
2019-03-01T05:32:57Z,17.61
2019-03-01T05:37:26Z,18.31
2019-03-01T05:41:27Z,18.84
2019-03-01T05:45:31Z,19.37
2019-03-01T05:47:57Z,19.37
2019-03-01T05:49:28Z,19.9
2019-03-01T05:55:32Z,20.6
2019-03-01T06:02:57Z,20.6
2019-03-01T06:03:39Z,21.13
2019-03-01T06:17:57Z,21.13
2019-03-01T06:32:57Z,21.13
2019-03-01T06:47:57Z,21.13
2019-03-01T07:02:57Z,21.13
2019-03-01T07:09:02Z,21.13
2019-03-01T07:10:11Z,20.6
2019-03-01T07:24:02Z,20.6
2019-03-01T07:29:41Z,20.25
2019-03-01T07:39:02Z,20.25
2019-03-01T07:50:32Z,20.52
2019-03-01T07:54:02Z,20.52
2019-03-01T08:09:02Z,20.52
2019-03-01T08:09:20Z,20.69
2019-03-01T08:10:55Z,20.69
2019-03-01T08:25:55Z,20.69
2019-03-01T08:40:55Z,20.69
2019-03-01T08:55:55Z,20.69
2019-03-01T09:10:55Z,20.69
2019-03-01T09:25:55Z,20.69
2019-03-01T09:40:55Z,20.69
2019-03-01T09:51:13Z,20.6
2019-03-01T09:55:55Z,20.6
2019-03-01T10:01:12Z,20.52
2019-03-01T10:10:55Z,20.52
2019-03-01T10:18:59Z,21.13
2019-03-01T10:25:55Z,21.13
2019-03-01T10:40:55Z,21.13
2019-03-01T10:51:18Z,21.22
2019-03-01T10:55:55Z,21.22
2019-03-01T11:10:55Z,21.22
2019-03-01T11:23:17Z,20.87
2019-03-01T11:25:55Z,20.87
2019-03-01T11:40:55Z,20.87
2019-03-01T11:46:24Z,20.6
2019-03-01T11:55:55Z,20.6
2019-03-01T11:58:30Z,21.13
2019-03-01T12:10:55Z,21.13
2019-03-01T12:21:23Z,21.67
2019-03-01T12:25:55Z,21.67
2019-03-01T12:40:55Z,21.67
2019-03-01T12:55:55Z,21.67
2019-03-01T13:00:54Z,21.13
2019-03-01T13:10:55Z,21.13
2019-03-01T13:25:55Z,21.13
2019-03-01T13:35:13Z,20.6
2019-03-01T13:40:55Z,20.6
2019-03-01T13:47:26Z,20.78
2019-03-01T13:51:24Z,20.96
2019-03-01T13:55:55Z,20.96
2019-03-01T14:10:55Z,20.96
2019-03-01T14:25:55Z,20.96
2019-03-01T14:33:25Z,20.78
2019-03-01T14:40:55Z,20.78
2019-03-01T14:55:55Z,20.78
2019-03-01T15:03:55Z,21.13
2019-03-01T15:10:55Z,21.13
2019-03-01T15:22:08Z,21.67
2019-03-01T15:25:55Z,21.67
2019-03-01T15:40:55Z,21.67
2019-03-01T15:55:55Z,21.67
2019-03-01T15:59:30Z,21.22
2019-03-01T16:03:28Z,21.13
2019-03-01T16:10:55Z,21.13
2019-03-01T16:22:36Z,20.6
2019-03-01T16:25:55Z,20.6
2019-03-01T16:40:55Z,20.6
2019-03-01T16:42:44Z,20.07
2019-03-01T16:55:55Z,20.07
2019-03-01T17:02:54Z,19.54
2019-03-01T17:10:55Z,19.54
2019-03-01T17:25:32Z,19.02
2019-03-01T17:25:55Z,19.02
2019-03-01T17:40:55Z,19.02
2019-03-01T17:55:55Z,19.02
2019-03-01T17:59:21Z,18.49
2019-03-01T18:10:55Z,18.49
2019-03-01T18:25:55Z,18.49
2019-03-01T18:40:55Z,18.49
2019-03-01T18:51:43Z,17.96
2019-03-01T18:55:55Z,17.96
2019-03-01T19:10:55Z,17.96
2019-03-01T19:25:55Z,17.96
2019-03-01T19:40:55Z,17.96
2019-03-01T19:55:55Z,17.96
2019-03-01T19:59:31Z,20
2019-03-01T20:01:35Z,17.61
2019-03-01T20:10:55Z,17.61
2019-03-01T20:19:34Z,17.43
2019-03-01T20:25:55Z,17.43
2019-03-01T20:40:55Z,17.43
2019-03-01T20:55:34Z,17.35
2019-03-01T20:55:55Z,17.35
2019-03-01T21:10:55Z,17.35
2019-03-01T21:25:55Z,17.35
2019-03-01T21:36:09Z,17.26
2019-03-01T21:40:55Z,17.26
2019-03-01T21:51:40Z,17.17
2019-03-01T21:55:55Z,17.17
2019-03-01T22:10:55Z,17.17
2019-03-01T22:25:55Z,17.17
2019-03-01T22:40:55Z,17.17
2019-03-01T22:55:55Z,17.17
2019-03-01T23:10:55Z,17.17
2019-03-01T23:17:42Z,16.99
2019-03-01T23:21:40Z,16.91
2019-03-01T23:25:55Z,16.91
2019-03-01T23:40:55Z,16.91
2019-03-01T23:55:55Z,16.91
2019-03-02T00:10:55Z,16.91
2019-03-02T00:25:55Z,16.91
2019-03-02T00:40:55Z,16.91
2019-03-02T00:55:55Z,16.91
2019-03-02T01:10:55Z,16.91
2019-03-02T01:25:55Z,16.91
2019-03-02T01:40:55Z,16.91
2019-03-02T01:55:55Z,16.91
2019-03-02T02:10:55Z,16.91
2019-03-02T02:25:55Z,16.91
2019-03-02T02:40:55Z,16.91
2019-03-02T02:55:35Z,16.38
2019-03-02T02:55:55Z,16.38
2019-03-02T03:10:55Z,16.38
2019-03-02T03:25:55Z,16.38
2019-03-02T03:40:55Z,16.38
2019-03-02T03:55:55Z,16.38
2019-03-02T04:10:55Z,16.38
2019-03-02T04:25:55Z,16.38
2019-03-02T04:40:55Z,16.38
2019-03-02T04:55:55Z,16.38
2019-03-02T05:10:55Z,16.38
2019-03-02T05:25:55Z,16.38
2019-03-02T05:40:55Z,16.38
2019-03-02T05:55:55Z,16.38
2019-03-02T06:10:55Z,16.38
2019-03-02T06:25:55Z,16.38
2019-03-02T06:40:55Z,16.38
2019-03-02T06:55:55Z,16.38
2019-03-02T07:10:55Z,16.38
2019-03-02T07:25:55Z,16.38
2019-03-02T07:40:55Z,16.38
2019-03-02T07:55:55Z,16.38
2019-03-02T08:10:55Z,16.38
2019-03-02T08:24:15Z,16.91
2019-03-02T08:25:55Z,16.91
2019-03-02T08:34:17Z,17.43
2019-03-02T08:40:55Z,17.43
2019-03-02T08:48:24Z,17.96
2019-03-02T08:55:55Z,17.96
2019-03-02T09:06:34Z,18.49
2019-03-02T09:10:55Z,18.49
2019-03-02T09:25:55Z,18.49
2019-03-02T09:40:55Z,18.49
2019-03-02T09:52:56Z,19.02
2019-03-02T09:55:55Z,19.02
2019-03-02T10:10:55Z,19.02
2019-03-02T10:25:55Z,19.02
2019-03-02T10:40:55Z,19.02
2019-03-02T10:55:55Z,19.02
2019-03-02T11:10:55Z,19.02
2019-03-02T11:25:55Z,19.02
2019-03-02T11:40:55Z,19.02
2019-03-02T11:55:55Z,19.02
2019-03-02T12:08:13Z,18.75
2019-03-02T12:08:37Z,18.75
2019-03-02T12:10:16Z,18.75
2019-03-02T12:11:26Z,18.75
2019-03-02T12:12:04Z,18.75
2019-03-02T12:12:41Z,18.75
2019-03-02T12:13:15Z,18.75
2019-03-02T12:14:51Z,18.75
2019-03-02T12:16:57Z,18.75
2019-03-02T12:17:01Z,18.58
2019-03-02T12:18:04Z,18.58
2019-03-02T12:21:41Z,18.58
2019-03-02T12:22:18Z,18.58
2019-03-02T12:22:55Z,18.58
2019-03-02T12:23:33Z,18.58
2019-03-02T12:26:11Z,18.58
2019-03-02T12:28:20Z,18.58
2019-03-02T12:28:21Z,18.58
2019-03-02T12:33:31Z,18.58
2019-03-02T12:37:10Z,18.58
2019-03-02T12:37:16Z,18.49
2019-03-02T12:52:10Z,18.49
2019-03-02T13:07:10Z,18.49
2019-03-02T13:22:10Z,18.49
2019-03-02T13:35:24Z,18.31
2019-03-02T13:37:10Z,18.31
2019-03-02T13:49:22Z,18.22
2019-03-02T13:52:10Z,18.22
2019-03-02T14:07:10Z,18.22
2019-03-02T14:22:10Z,18.22
2019-03-02T14:37:10Z,18.22
2019-03-02T14:37:13Z,17.96
2019-03-02T14:52:10Z,17.96
2019-03-02T15:07:10Z,17.96
2019-03-02T15:15:27Z,17.43
2019-03-02T15:22:10Z,17.43
2019-03-02T15:37:10Z,17.43
2019-03-02T15:52:10Z,17.43
2019-03-02T16:05:56Z,16.91
2019-03-02T16:07:10Z,16.91
2019-03-02T16:22:10Z,16.91
2019-03-02T16:37:10Z,16.91
2019-03-02T16:52:10Z,16.91
2019-03-02T17:07:10Z,16.91
2019-03-02T17:10:35Z,16.38
2019-03-02T17:22:10Z,16.38
2019-03-02T17:37:10Z,16.38
2019-03-02T17:52:10Z,16.38
2019-03-02T18:07:10Z,16.38
2019-03-02T18:22:10Z,16.38
2019-03-02T18:37:10Z,16.38
2019-03-02T18:52:10Z,16.38
2019-03-02T19:07:10Z,16.38
2019-03-02T19:22:10Z,16.38
2019-03-02T19:37:10Z,16.38
2019-03-02T19:52:10Z,16.38
2019-03-02T20:07:10Z,16.38
2019-03-02T20:07:52Z,15.85
2019-03-02T20:22:10Z,15.85
2019-03-02T20:37:10Z,15.85
2019-03-02T20:52:10Z,15.85
2019-03-02T21:07:10Z,15.85
2019-03-02T21:22:10Z,15.85
2019-03-02T21:37:10Z,15.85
2019-03-02T21:52:10Z,15.85
2019-03-02T22:07:10Z,15.85
2019-03-02T22:22:10Z,15.85
2019-03-02T22:37:10Z,15.85
2019-03-02T22:52:10Z,15.85
2019-03-02T23:07:10Z,15.85
2019-03-02T23:22:10Z,15.85
2019-03-02T23:37:10Z,15.85
2019-03-02T23:52:10Z,15.85
2019-03-03T00:07:10Z,15.85
2019-03-03T00:22:10Z,15.85
2019-03-03T00:37:10Z,15.85
2019-03-03T00:52:10Z,15.85
2019-03-03T01:07:10Z,15.85
2019-03-03T01:22:10Z,15.85
2019-03-03T01:37:10Z,15.85
2019-03-03T01:52:10Z,15.85
2019-03-03T01:52:31Z,15.32
2019-03-03T02:07:10Z,15.32
2019-03-03T02:22:10Z,15.32
2019-03-03T02:37:10Z,15.32
2019-03-03T02:52:10Z,15.32
2019-03-03T03:07:10Z,15.32
2019-03-03T03:22:10Z,15.32
2019-03-03T03:37:10Z,15.32
2019-03-03T03:52:10Z,15.32
2019-03-03T04:07:10Z,15.32
2019-03-03T04:22:10Z,15.32
2019-03-03T04:37:10Z,15.32
2019-03-03T04:52:10Z,15.32
2019-03-03T05:07:10Z,15.32
2019-03-03T05:22:10Z,15.32
2019-03-03T05:37:10Z,15.32
2019-03-03T05:52:10Z,15.32
2019-03-03T06:07:10Z,15.32
2019-03-03T06:22:10Z,15.32
2019-03-03T06:37:10Z,15.32
2019-03-03T06:52:10Z,15.32
2019-03-03T07:07:10Z,15.32
2019-03-03T07:18:06Z,15.23
2019-03-03T07:22:10Z,15.23
2019-03-03T07:37:10Z,15.23
2019-03-03T07:52:10Z,15.23
2019-03-03T08:07:10Z,15.23
2019-03-03T08:22:10Z,15.23
2019-03-03T08:37:10Z,15.23
2019-03-03T08:52:10Z,15.23
2019-03-03T08:53:55Z,15.85
2019-03-03T09:07:10Z,15.85
2019-03-03T09:22:10Z,15.85
2019-03-03T09:37:10Z,15.85
2019-03-03T09:52:10Z,15.85
2019-03-03T09:52:11Z,15.85
2019-03-03T10:07:10Z,15.85
2019-03-03T10:07:11Z,15.85
2019-03-03T10:08:19Z,15.85
2019-03-03T10:23:19Z,15.85
2019-03-03T10:38:19Z,15.85
2019-03-03T10:53:19Z,15.85
2019-03-03T11:08:19Z,15.85
2019-03-03T11:21:52Z,16.38
2019-03-03T11:23:19Z,16.38
2019-03-03T11:38:19Z,16.38
2019-03-03T11:53:19Z,16.38
2019-03-03T12:08:19Z,16.38
2019-03-03T12:23:19Z,16.38
2019-03-03T12:38:19Z,16.38
2019-03-03T12:53:19Z,16.38
2019-03-03T13:08:19Z,16.38
2019-03-03T13:23:19Z,16.38
2019-03-03T13:38:19Z,16.38
2019-03-03T13:53:19Z,16.38
2019-03-03T14:08:19Z,16.38
2019-03-03T14:23:19Z,16.38
2019-03-03T14:38:19Z,16.38
2019-03-03T14:53:19Z,16.38
2019-03-03T15:08:19Z,16.38
2019-03-03T15:18:59Z,15.85
2019-03-03T15:23:19Z,15.85
2019-03-03T15:38:19Z,15.85
2019-03-03T15:53:19Z,15.85
2019-03-03T15:56:38Z,15.76
2019-03-03T16:08:19Z,15.76
2019-03-03T16:23:19Z,15.76
2019-03-03T16:38:19Z,15.76
2019-03-03T16:53:19Z,15.76
2019-03-03T17:08:19Z,15.76
2019-03-03T17:23:19Z,15.76
2019-03-03T17:38:19Z,15.76
2019-03-03T17:44:40Z,15.5
2019-03-03T17:53:19Z,15.5
2019-03-03T18:08:19Z,15.5
2019-03-03T18:23:19Z,15.5
2019-03-03T18:38:19Z,15.5
2019-03-03T18:53:19Z,15.5
2019-03-03T19:08:19Z,15.5
2019-03-03T19:23:19Z,15.5
2019-03-03T19:38:19Z,15.5
2019-03-03T19:50:50Z,15.41
2019-03-03T19:53:19Z,15.41
2019-03-03T20:02:47Z,15.32
2019-03-03T20:08:19Z,15.32
2019-03-03T20:23:19Z,15.32
2019-03-03T20:38:19Z,15.32
2019-03-03T20:53:19Z,15.32
2019-03-03T21:08:19Z,15.32
2019-03-03T21:23:19Z,15.32
2019-03-03T21:38:19Z,15.32
2019-03-03T21:53:19Z,15.32
2019-03-03T22:08:19Z,15.32
2019-03-03T22:23:19Z,15.32
2019-03-03T22:38:19Z,15.32
2019-03-03T22:53:19Z,15.32
2019-03-03T23:02:51Z,15.23
2019-03-03T23:08:19Z,15.23
2019-03-03T23:23:19Z,15.23
2019-03-03T23:28:27Z,15.23
2019-03-03T23:43:27Z,15.23
2019-03-03T23:58:27Z,15.23
2019-03-04T00:13:27Z,15.23
2019-03-04T00:28:27Z,15.23
2019-03-04T00:43:27Z,15.23
2019-03-04T00:58:27Z,15.23
2019-03-04T01:13:27Z,15.23
2019-03-04T01:28:27Z,15.23
2019-03-04T01:39:13Z,15.15
2019-03-04T01:43:27Z,15.15
2019-03-04T01:58:27Z,15.15
2019-03-04T02:13:27Z,15.15
2019-03-04T02:28:27Z,15.15
2019-03-04T02:43:27Z,15.15
2019-03-04T02:58:27Z,15.15
2019-03-04T03:13:27Z,15.15
2019-03-04T03:20:44Z,15.94
2019-03-04T03:26:45Z,16.47
2019-03-04T03:28:27Z,16.47
2019-03-04T03:32:53Z,16.99
2019-03-04T03:38:56Z,17.52
2019-03-04T03:43:27Z,17.52
2019-03-04T03:44:56Z,18.05
2019-03-04T03:53:02Z,18.66
2019-03-04T03:58:27Z,18.66
2019-03-04T04:03:02Z,19.28
2019-03-04T04:13:27Z,19.28
2019-03-04T04:15:09Z,19.81
2019-03-04T04:28:27Z,19.81
2019-03-04T04:31:17Z,20.34
2019-03-04T04:43:27Z,20.34
2019-03-04T04:50:50Z,20.69
2019-03-04T04:58:27Z,20.69
2019-03-04T05:13:27Z,20.69
