time,T_in,valve,T_set
2019-02-22T16:23:04Z,18.93,74,20.5
2019-02-22T16:28:04Z,18.93,74,20.5
2019-02-22T16:33:04Z,18.93,74,20.5
2019-02-22T16:38:04Z,18.4,80,20.5
2019-02-22T16:43:04Z,18.4,80,20.5
2019-02-22T16:48:04Z,18.4,80,20.5
2019-02-22T16:53:04Z,18.4,87,20.5
2019-02-22T16:58:04Z,18.4,87,20.5
2019-02-22T17:03:04Z,18.14,29,17.5
2019-02-22T17:08:04Z,18.14,29,17.5
2019-02-22T17:13:04Z,18.14,29,17.5
2019-02-22T17:18:04Z,18.14,29,17.5
2019-02-22T17:23:04Z,18.14,34,17.5
2019-02-22T17:28:04Z,17.87,34,17.5
2019-02-22T17:33:04Z,17.87,34,17.5
2019-02-22T17:38:04Z,17.87,34,17.5
2019-02-22T17:43:04Z,17.87,34,17.5
2019-02-22T17:48:04Z,17.87,34,17.5
2019-02-22T17:53:04Z,17.87,40,17.5
2019-02-22T17:58:04Z,17.87,40,17.5
2019-02-22T18:03:04Z,17.87,40,17.5
2019-02-22T18:08:04Z,17.87,40,17.5
2019-02-22T18:13:04Z,17.87,40,17.5
2019-02-22T18:18:04Z,17.35,45,17.5
2019-02-22T18:23:04Z,17.35,45,17.5
2019-02-22T18:28:04Z,17.35,45,17.5
2019-02-22T18:33:04Z,17.35,45,17.5
2019-02-22T18:38:04Z,17.35,45,17.5
2019-02-22T18:43:04Z,17.35,45,17.5
2019-02-22T18:48:04Z,17.35,45,17.5
2019-02-22T18:53:04Z,17.35,52,17.5
2019-02-22T18:58:04Z,17.35,52,17.5
2019-02-22T19:03:04Z,17.35,52,17.5
2019-02-22T19:08:04Z,17.35,52,17.5
2019-02-22T19:13:04Z,17.35,52,17.5
2019-02-22T19:18:04Z,17.35,52,17.5
2019-02-22T19:23:04Z,17.35,52,17.5
2019-02-22T19:28:04Z,17.35,57,17.5
2019-02-22T19:33:04Z,17.35,57,17.5
2019-02-22T19:38:04Z,17.35,57,17.5
2019-02-22T19:43:04Z,17.35,57,17.5
2019-02-22T19:48:04Z,17.35,57,17.5
2019-02-22T19:53:04Z,16.82,57,17.5
2019-02-22T19:58:04Z,16.82,57,17.5
2019-02-22T20:03:04Z,16.82,57,17.5
2019-02-22T20:08:04Z,16.82,62,17.5
2019-02-22T20:13:04Z,16.82,62,17.5
2019-02-22T20:18:04Z,16.82,62,17.5
2019-02-22T20:23:04Z,16.82,62,17.5
2019-02-22T20:28:04Z,16.82,62,17.5
2019-02-22T20:33:04Z,16.82,62,17.5
2019-02-22T20:38:04Z,16.82,68,17.5
2019-02-22T20:43:04Z,16.82,68,17.5
2019-02-22T20:48:04Z,16.82,68,17.5
2019-02-22T20:53:04Z,16.82,68,17.5
2019-02-22T20:58:04Z,16.82,68,17.5
2019-02-22T21:03:04Z,16.82,68,17.5
2019-02-22T21:08:04Z,16.82,73,17.5
2019-02-22T21:13:04Z,16.82,73,17.5
2019-02-22T21:18:04Z,16.82,73,17.5
2019-02-22T21:23:04Z,16.82,73,17.5
2019-02-22T21:28:04Z,16.82,73,17.5
2019-02-22T21:33:04Z,16.82,73,17.5
2019-02-22T21:38:04Z,16.82,77,17.5
2019-02-22T21:43:04Z,16.82,77,17.5
2019-02-22T21:48:04Z,16.82,77,17.5
2019-02-22T21:53:04Z,16.82,77,17.5
2019-02-22T21:58:04Z,16.82,77,17.5
2019-02-22T22:03:04Z,16.82,82,17.5
2019-02-22T22:08:04Z,16.82,82,17.5
2019-02-22T22:13:04Z,16.82,82,17.5
2019-02-22T22:18:04Z,16.82,82,17.5
2019-02-22T22:23:04Z,16.29,82,17.5
2019-02-22T22:28:04Z,16.29,87,17.5
2019-02-22T22:33:04Z,16.29,87,17.5
2019-02-22T22:38:04Z,16.29,87,17.5
2019-02-22T22:43:04Z,16.29,87,17.5
2019-02-22T22:48:04Z,16.29,91,17.5
2019-02-22T22:53:04Z,16.29,91,17.5
2019-02-22T22:58:04Z,16.29,91,17.5
2019-02-22T23:03:04Z,16.29,91,17.5
2019-02-22T23:08:04Z,16.29,91,17.5
2019-02-22T23:13:04Z,16.29,91,17.5
2019-02-22T23:18:04Z,16.29,96,17.5
2019-02-22T23:23:04Z,16.29,96,17.5
2019-02-22T23:28:04Z,16.29,96,17.5
2019-02-22T23:33:04Z,16.29,96,17.5
2019-02-22T23:38:04Z,16.29,100,17.5
2019-02-22T23:43:04Z,16.29,100,17.5
2019-02-22T23:48:04Z,16.29,100,17.5
2019-02-22T23:53:04Z,16.29,100,17.5
2019-02-22T23:58:04Z,16.29,100,17.5
2019-02-23T00:03:04Z,16.29,100,17.5
2019-02-23T00:08:04Z,16.29,100,17.5
2019-02-23T00:13:04Z,16.29,100,17.5
2019-02-23T00:18:04Z,16.29,100,17.5
2019-02-23T00:23:04Z,16.29,100,17.5
2019-02-23T00:28:04Z,16.29,100,17.5
2019-02-23T00:33:04Z,16.29,100,17.5
2019-02-23T00:38:04Z,16.29,100,17.5
2019-02-23T00:43:04Z,16.29,100,17.5
2019-02-23T00:48:04Z,16.29,100,17.5
2019-02-23T00:53:04Z,16.29,100,17.5
2019-02-23T00:58:04Z,16.29,100,17.5
2019-02-23T01:03:04Z,16.29,100,17.5
2019-02-23T01:08:04Z,16.29,100,17.5
2019-02-23T01:13:04Z,16.29,100,17.5
2019-02-23T01:18:04Z,16.29,100,17.5
2019-02-23T01:23:04Z,16.29,100,17.5
2019-02-23T01:28:04Z,16.29,100,17.5
2019-02-23T01:33:04Z,16.29,100,17.5
2019-02-23T01:38:04Z,16.29,100,17.5
2019-02-23T01:43:04Z,16.29,100,17.5
2019-02-23T01:48:04Z,16.29,100,17.5
2019-02-23T01:53:04Z,16.29,100,17.5
2019-02-23T01:58:04Z,16.29,100,17.5
2019-02-23T02:03:04Z,16.29,100,17.5
2019-02-23T02:08:04Z,16.29,100,17.5
2019-02-23T02:13:04Z,16.29,100,17.5
2019-02-23T02:18:04Z,16.29,100,17.5
2019-02-23T02:23:04Z,16.29,100,17.5
2019-02-23T02:28:04Z,16.29,100,17.5
2019-02-23T02:33:04Z,16.29,100,17.5
2019-02-23T02:38:04Z,16.29,100,17.5
2019-02-23T02:43:04Z,16.29,100,17.5
2019-02-23T02:48:04Z,16.29,100,17.5
2019-02-23T02:53:04Z,16.29,100,17.5
2019-02-23T02:58:04Z,16.29,100,17.5
2019-02-23T03:03:04Z,15.76,100,17.5
2019-02-23T03:08:04Z,15.76,100,17.5
2019-02-23T03:13:04Z,15.76,100,17.5
2019-02-23T03:18:04Z,15.76,100,17.5
2019-02-23T03:23:04Z,15.76,100,17.5
2019-02-23T03:28:04Z,15.76,100,17.5
2019-02-23T03:33:04Z,15.76,100,17.5
2019-02-23T03:38:04Z,15.76,100,17.5
2019-02-23T03:43:04Z,15.76,100,17.5
2019-02-23T03:48:04Z,15.76,100,17.5
2019-02-23T03:53:04Z,15.76,100,17.5
2019-02-23T03:58:04Z,15.76,100,17.5
2019-02-23T04:03:04Z,15.76,100,17.5
2019-02-23T04:08:04Z,15.76,100,17.5
2019-02-23T04:13:04Z,15.76,100,17.5
2019-02-23T04:18:04Z,15.76,100,17.5
2019-02-23T04:23:04Z,15.76,100,17.5
2019-02-23T04:28:04Z,15.76,100,17.5
2019-02-23T04:33:04Z,15.76,100,17.5
2019-02-23T04:38:04Z,15.76,100,17.5
2019-02-23T04:43:04Z,15.76,100,17.5
2019-02-23T04:48:04Z,15.76,100,17.5
2019-02-23T04:53:04Z,15.76,100,17.5
2019-02-23T04:58:04Z,15.76,100,17.5
2019-02-23T05:03:04Z,15.76,100,17.5
2019-02-23T05:08:04Z,15.76,100,17.5
2019-02-23T05:13:04Z,15.76,100,17.5
2019-02-23T05:18:04Z,15.76,100,17.5
2019-02-23T05:23:04Z,15.76,100,17.5
2019-02-23T05:28:04Z,15.76,100,17.5
2019-02-23T05:33:04Z,15.76,100,17.5
2019-02-23T05:38:04Z,15.59,100,17.5
2019-02-23T05:43:04Z,15.59,100,17.5
2019-02-23T05:48:04Z,15.59,100,17.5
2019-02-23T05:53:04Z,15.59,100,17.5
2019-02-23T05:58:04Z,15.59,100,17.5
2019-02-23T06:03:04Z,15.59,100,17.5
2019-02-23T06:08:04Z,15.59,100,17.5
2019-02-23T06:13:04Z,15.59,100,17.5
2019-02-23T06:18:04Z,15.59,100,17.5
2019-02-23T06:23:04Z,15.59,100,17.5
2019-02-23T06:28:04Z,15.59,100,17.5
2019-02-23T06:33:04Z,15.59,100,17.5
2019-02-23T06:38:04Z,15.59,100,17.5
2019-02-23T06:43:04Z,15.59,100,17.5
2019-02-23T06:48:04Z,16.29,100,17.5
2019-02-23T06:53:04Z,16.29,100,17.5
2019-02-23T06:58:04Z,16.29,100,17.5
2019-02-23T07:03:04Z,16.29,100,17.5
2019-02-23T07:08:04Z,16.29,100,17.5
2019-02-23T07:13:04Z,16.29,100,17.5
2019-02-23T07:18:04Z,16.29,100,17.5
2019-02-23T07:23:04Z,16.29,100,17.5
2019-02-23T07:28:04Z,16.29,100,17.5
2019-02-23T07:33:04Z,16.29,100,17.5
2019-02-23T07:38:04Z,16.29,100,17.5
2019-02-23T07:43:04Z,16.29,100,17.5
2019-02-23T07:48:04Z,16.29,100,17.5
2019-02-23T07:53:04Z,16.29,100,17.5
2019-02-23T07:58:04Z,16.29,100,17.5
2019-02-23T08:03:04Z,16.82,100,17.5
2019-02-23T08:08:04Z,16.82,100,17.5
2019-02-23T08:13:04Z,16.82,100,17.5
2019-02-23T08:18:04Z,16.82,100,17.5
2019-02-23T08:23:04Z,16.82,100,17.5
2019-02-23T08:28:04Z,16.82,100,17.5
2019-02-23T08:33:04Z,16.82,100,17.5
2019-02-23T08:38:04Z,17.43,96,17.5
2019-02-23T08:43:04Z,17.43,91,17.5
2019-02-23T08:48:04Z,17.96,87,17.5
2019-02-23T08:53:04Z,17.96,82,17.5
2019-02-23T08:58:04Z,17.96,82,17.5
2019-02-23T09:03:04Z,18.49,77,17.5
2019-02-23T09:08:04Z,18.49,77,17.5
2019-02-23T09:13:04Z,18.49,77,17.5
2019-02-23T09:18:04Z,18.49,77,17.5
2019-02-23T09:23:04Z,18.49,77,17.5
2019-02-23T09:28:04Z,18.49,77,17.5
2019-02-23T09:33:04Z,18.49,82,17.5
2019-02-23T09:38:04Z,18.22,82,17.5
2019-02-23T09:43:04Z,18.22,82,17.5
2019-02-23T09:48:04Z,18.22,82,17.5
2019-02-23T09:53:04Z,18.22,82,17.5
2019-02-23T09:58:04Z,17.96,82,17.5
2019-02-23T10:03:04Z,17.87,88,17.5
2019-02-23T10:08:04Z,17.87,88,17.5
2019-02-23T10:13:04Z,17.87,88,17.5
2019-02-23T10:18:04Z,17.87,88,17.5
2019-02-23T10:23:04Z,17.87,84,17.5
2019-02-23T10:28:04Z,17.87,84,17.5
2019-02-23T10:33:04Z,17.87,84,17.5
2019-02-23T10:38:04Z,17.87,84,17.5
2019-02-23T10:43:04Z,17.87,84,17.5
2019-02-23T10:48:04Z,17.87,84,17.5
2019-02-23T10:53:04Z,17.87,84,17.5
2019-02-23T10:58:04Z,17.87,84,17.5
2019-02-23T11:03:04Z,17.87,84,17.5
2019-02-23T11:08:04Z,17.87,84,17.5
2019-02-23T11:13:04Z,17.87,84,17.5
2019-02-23T11:18:04Z,17.87,84,17.5
2019-02-23T11:23:04Z,17.87,84,17.5
2019-02-23T11:28:04Z,17.87,84,17.5
2019-02-23T11:33:04Z,17.87,84,17.5
2019-02-23T11:38:04Z,17.87,84,17.5
2019-02-23T11:43:04Z,17.87,84,17.5
2019-02-23T11:48:04Z,17.87,89,17.5
2019-02-23T11:53:04Z,17.87,89,17.5
2019-02-23T11:58:04Z,17.87,89,17.5
2019-02-23T12:03:04Z,17.87,89,17.5
2019-02-23T12:08:04Z,17.87,89,17.5
2019-02-23T12:13:04Z,17.43,89,17.5
2019-02-23T12:18:04Z,17.43,89,17.5
2019-02-23T12:23:04Z,17.43,95,17.5
2019-02-23T12:28:04Z,17.43,95,17.5
2019-02-23T12:33:04Z,17.43,95,17.5
2019-02-23T12:38:04Z,17.43,95,17.5
2019-02-23T12:43:04Z,17.43,95,17.5
2019-02-23T12:48:04Z,17.43,95,17.5
2019-02-23T12:53:04Z,17.43,95,17.5
2019-02-23T12:58:04Z,17.43,100,17.5
2019-02-23T13:03:04Z,17.43,100,17.5
2019-02-23T13:08:04Z,17.43,100,17.5
2019-02-23T13:13:04Z,17.43,100,17.5
2019-02-23T13:18:04Z,17.43,100,17.5
2019-02-23T13:23:04Z,17.43,100,17.5
2019-02-23T13:28:04Z,17.43,100,17.5
2019-02-23T13:33:04Z,17.43,100,17.5
2019-02-23T13:38:04Z,17.43,100,17.5
2019-02-23T13:43:04Z,17.43,100,17.5
2019-02-23T13:48:04Z,17.43,100,17.5
2019-02-23T13:53:04Z,17.08,100,17.5
2019-02-23T13:58:04Z,17.08,100,17.5
2019-02-23T14:03:04Z,17.08,100,17.5
2019-02-23T14:08:04Z,17.08,100,17.5
2019-02-23T14:13:04Z,17.08,100,17.5
2019-02-23T14:18:04Z,17.08,100,17.5
2019-02-23T14:23:04Z,16.91,100,17.5
2019-02-23T14:28:04Z,16.91,100,17.5
2019-02-23T14:33:04Z,16.91,100,17.5
2019-02-23T14:38:04Z,16.91,100,17.5
2019-02-23T14:43:04Z,16.91,100,17.5
2019-02-23T14:48:04Z,16.91,100,17.5
2019-02-23T14:53:04Z,16.91,100,17.5
2019-02-23T14:58:04Z,16.91,100,17.5
2019-02-23T15:03:04Z,16.91,100,17.5
2019-02-23T15:08:04Z,16.91,100,17.5
2019-02-23T15:13:04Z,16.91,100,17.5
2019-02-23T15:18:04Z,16.91,100,17.5
2019-02-23T15:23:04Z,16.91,100,17.5
2019-02-23T15:28:04Z,16.91,100,17.5
2019-02-23T15:33:04Z,16.91,100,17.5
2019-02-23T15:38:04Z,16.91,100,17.5
2019-02-23T15:43:04Z,16.91,100,17.5
2019-02-23T15:48:04Z,16.38,100,17.5
2019-02-23T15:53:04Z,16.38,100,17.5
2019-02-23T15:58:04Z,16.38,100,17.5
2019-02-23T16:03:04Z,16.38,100,17.5
2019-02-23T16:08:04Z,16.38,100,17.5
2019-02-23T16:13:04Z,16.38,100,17.5
2019-02-23T16:18:04Z,16.38,100,17.5
2019-02-23T16:23:04Z,16.38,100,17.5
2019-02-23T16:28:04Z,16.38,100,17.5
2019-02-23T16:33:04Z,16.38,100,17.5
2019-02-23T16:38:04Z,16.38,100,17.5
2019-02-23T16:43:04Z,16.38,100,17.5
2019-02-23T16:48:04Z,16.38,100,17.5
2019-02-23T16:53:04Z,16.38,100,17.5
2019-02-23T16:58:04Z,15.85,100,17.5
2019-02-23T17:03:04Z,15.85,100,17.5
2019-02-23T17:08:04Z,15.85,100,17.5
2019-02-23T17:13:04Z,15.85,100,17.5
2019-02-23T17:18:04Z,15.85,100,17.5
2019-02-23T17:23:04Z,15.85,100,17.5
2019-02-23T17:28:04Z,15.85,100,17.5
2019-02-23T17:33:04Z,15.85,100,17.5
2019-02-23T17:38:04Z,15.85,100,17.5
2019-02-23T17:43:04Z,15.85,100,17.5
2019-02-23T17:48:04Z,15.85,100,17.5
2019-02-23T17:53:04Z,15.85,100,17.5
2019-02-23T17:58:04Z,15.85,100,17.5
2019-02-23T18:03:04Z,15.85,100,17.5
2019-02-23T18:08:04Z,15.59,100,17.5
2019-02-23T18:13:04Z,15.59,100,17.5
2019-02-23T18:18:04Z,15.59,100,17.5
2019-02-23T18:23:04Z,15.59,100,17.5
2019-02-23T18:28:04Z,15.59,100,17.5
2019-02-23T18:33:04Z,15.59,100,17.5
2019-02-23T18:38:04Z,15.59,100,17.5
2019-02-23T18:43:04Z,15.59,100,17.5
2019-02-23T18:48:04Z,15.59,100,17.5
2019-02-23T18:53:04Z,15.32,100,17.5
2019-02-23T18:58:04Z,15.32,100,17.5
2019-02-23T19:03:04Z,15.32,100,17.5
2019-02-23T19:08:04Z,15.32,100,17.5
2019-02-23T19:13:04Z,15.32,100,17.5
2019-02-23T19:18:04Z,15.32,100,17.5
2019-02-23T19:23:04Z,15.32,100,17.5
2019-02-23T19:28:04Z,15.32,100,17.5
2019-02-23T19:33:04Z,15.32,100,17.5
2019-02-23T19:38:04Z,15.32,100,17.5
2019-02-23T19:43:04Z,15.32,100,17.5
2019-02-23T19:48:04Z,15.32,100,17.5
2019-02-23T19:53:04Z,15.15,100,17.5
2019-02-23T19:58:04Z,15.15,100,17.5
2019-02-23T20:03:04Z,15.15,100,17.5
2019-02-23T20:08:04Z,15.15,100,17.5
2019-02-23T20:13:04Z,15.15,100,17.5
2019-02-23T20:18:04Z,15.15,100,17.5
2019-02-23T20:23:04Z,15.15,100,17.5
2019-02-23T20:28:04Z,15.15,100,17.5
2019-02-23T20:33:04Z,15.15,100,17.5
2019-02-23T20:38:04Z,15.15,100,17.5
2019-02-23T20:43:04Z,15.15,100,17.5
2019-02-23T20:48:04Z,15.15,100,17.5
2019-02-23T20:53:04Z,15.15,100,17.5
2019-02-23T20:58:04Z,15.15,100,17.5
2019-02-23T21:03:04Z,15.15,100,17.5
2019-02-23T21:08:04Z,15.15,100,17.5
2019-02-23T21:13:04Z,15.15,100,17.5
2019-02-23T21:18:04Z,15.15,100,17.5
2019-02-23T21:23:04Z,15.15,100,17.5
2019-02-23T21:28:04Z,15.15,100,17.5
2019-02-23T21:33:04Z,15.15,100,17.5
2019-02-23T21:38:04Z,15.15,100,17.5
2019-02-23T21:43:04Z,15.15,100,17.5
2019-02-23T21:48:04Z,15.15,100,17.5
2019-02-23T21:53:04Z,15.15,100,17.5
2019-02-23T21:58:04Z,15.15,100,17.5
2019-02-23T22:03:04Z,15.15,100,17.5
2019-02-23T22:08:04Z,15.15,100,17.5
2019-02-23T22:13:04Z,15.15,100,17.5
2019-02-23T22:18:04Z,15.15,100,17.5
2019-02-23T22:23:04Z,15.15,100,17.5
2019-02-23T22:28:04Z,15.15,100,17.5
2019-02-23T22:33:04Z,15.15,100,17.5
2019-02-23T22:38:04Z,15.15,100,17.5
2019-02-23T22:43:04Z,15.15,100,17.5
2019-02-23T22:48:04Z,15.15,100,17.5
2019-02-23T22:53:04Z,15.15,100,17.5
2019-02-23T22:58:04Z,15.15,100,17.5
2019-02-23T23:03:04Z,15.15,100,17.5
2019-02-23T23:08:04Z,15.15,100,17.5
2019-02-23T23:13:04Z,15.15,100,17.5
2019-02-23T23:18:04Z,15.15,100,17.5
2019-02-23T23:23:04Z,15.15,100,17.5
2019-02-23T23:28:04Z,15.15,100,17.5
2019-02-23T23:33:04Z,15.15,100,17.5
2019-02-23T23:38:04Z,15.15,100,17.5
2019-02-23T23:43:04Z,15.15,100,17.5
2019-02-23T23:48:04Z,15.15,100,17.5
2019-02-23T23:53:04Z,15.15,100,17.5
2019-02-23T23:58:04Z,15.15,100,17.5
2019-02-24T00:03:04Z,15.15,100,17.5
2019-02-24T00:08:04Z,15.15,100,17.5
2019-02-24T00:13:04Z,15.15,100,17.5
2019-02-24T00:18:04Z,14.79,100,17.5
2019-02-24T00:23:04Z,14.79,100,17.5
2019-02-24T00:28:04Z,14.79,100,17.5
2019-02-24T00:33:04Z,14.79,100,17.5
2019-02-24T00:38:04Z,14.79,100,17.5
2019-02-24T00:43:04Z,14.79,100,17.5
2019-02-24T00:48:04Z,14.79,100,17.5
2019-02-24T00:53:04Z,14.79,100,17.5
2019-02-24T00:58:04Z,14.79,100,17.5
2019-02-24T01:03:04Z,14.79,100,17.5
2019-02-24T01:08:04Z,14.79,100,17.5
2019-02-24T01:13:04Z,14.79,100,17.5
2019-02-24T01:18:04Z,14.79,100,17.5
2019-02-24T01:23:04Z,14.79,100,17.5
2019-02-24T01:28:04Z,14.79,100,17.5
2019-02-24T01:33:04Z,14.79,100,17.5
2019-02-24T01:38:04Z,14.79,100,17.5
2019-02-24T01:43:04Z,14.79,100,17.5
2019-02-24T01:48:04Z,14.79,100,17.5
2019-02-24T01:53:04Z,14.79,100,17.5
2019-02-24T01:58:04Z,14.79,100,17.5
2019-02-24T02:03:04Z,14.79,100,17.5
2019-02-24T02:08:04Z,14.79,100,17.5
2019-02-24T02:13:04Z,14.79,100,17.5
2019-02-24T02:18:04Z,14.79,100,17.5
2019-02-24T02:23:04Z,14.79,100,17.5
2019-02-24T02:28:04Z,14.79,100,17.5
2019-02-24T02:33:04Z,14.79,100,17.5
2019-02-24T02:38:04Z,14.79,100,17.5
2019-02-24T02:43:04Z,14.79,100,17.5
2019-02-24T02:48:04Z,14.79,100,17.5
2019-02-24T02:53:04Z,14.79,100,17.5
2019-02-24T02:58:04Z,14.79,100,17.5
2019-02-24T03:03:04Z,14.79,100,17.5
2019-02-24T03:08:04Z,14.79,100,17.5
2019-02-24T03:13:04Z,14.79,100,17.5
2019-02-24T03:18:04Z,14.79,100,17.5
2019-02-24T03:23:04Z,14.79,100,17.5
2019-02-24T03:28:04Z,14.79,100,17.5
2019-02-24T03:33:04Z,14.79,100,17.5
2019-02-24T03:38:04Z,14.79,100,17.5
2019-02-24T03:43:04Z,14.79,100,17.5
2019-02-24T03:48:04Z,14.79,100,17.5
2019-02-24T03:53:04Z,14.79,100,17.5
2019-02-24T03:58:04Z,14.79,100,17.5
2019-02-24T04:03:04Z,14.79,100,17.5
2019-02-24T04:08:04Z,14.79,100,17.5
2019-02-24T04:13:04Z,14.79,100,17.5
2019-02-24T04:18:04Z,14.79,100,17.5
2019-02-24T04:23:04Z,14.79,100,17.5
2019-02-24T04:28:04Z,14.79,100,17.5
2019-02-24T04:33:04Z,14.79,100,17.5
2019-02-24T04:38:04Z,14.79,100,17.5
2019-02-24T04:43:04Z,14.79,100,17.5
2019-02-24T04:48:04Z,14.79,100,17.5
2019-02-24T04:53:04Z,14.79,100,17.5
2019-02-24T04:58:04Z,14.79,100,17.5
2019-02-24T05:03:04Z,14.79,100,17.5
2019-02-24T05:08:04Z,14.79,100,17.5
2019-02-24T05:13:04Z,14.79,100,17.5
2019-02-24T05:18:04Z,14.79,100,17.5
2019-02-24T05:23:04Z,14.79,100,17.5
2019-02-24T05:28:04Z,14.79,100,17.5
2019-02-24T05:33:04Z,14.79,100,17.5
2019-02-24T05:38:04Z,14.79,100,17.5
2019-02-24T05:43:04Z,14.79,100,17.5
2019-02-24T05:48:04Z,14.79,100,17.5
2019-02-24T05:53:04Z,14.79,100,17.5
2019-02-24T05:58:04Z,14.79,100,17.5
2019-02-24T06:03:04Z,14.79,100,17.5
2019-02-24T06:08:04Z,14.79,100,17.5
2019-02-24T06:13:04Z,14.79,100,17.5
2019-02-24T06:18:04Z,14.79,100,17.5
2019-02-24T06:23:04Z,14.79,100,17.5
2019-02-24T06:28:04Z,14.79,100,17.5
2019-02-24T06:33:04Z,14.79,100,17.5
2019-02-24T06:38:04Z,14.79,100,17.5
2019-02-24T06:43:04Z,14.79,100,17.5
2019-02-24T06:48:04Z,14.79,100,17.5
2019-02-24T06:53:04Z,14.79,100,17.5
2019-02-24T06:58:04Z,14.79,100,17.5
2019-02-24T07:03:04Z,14.79,100,17.5
2019-02-24T07:08:04Z,14.53,100,17.5
2019-02-24T07:13:04Z,14.53,100,17.5
2019-02-24T07:18:04Z,14.53,100,17.5
2019-02-24T07:23:04Z,14.53,100,17.5
2019-02-24T07:28:04Z,14.53,100,17.5
2019-02-24T07:33:04Z,14.53,100,17.5
2019-02-24T07:38:04Z,14.53,100,17.5
2019-02-24T07:43:04Z,14.53,100,17.5
2019-02-24T07:48:04Z,14.53,100,17.5
2019-02-24T07:53:04Z,14.53,100,17.5
2019-02-24T07:58:04Z,14.53,100,17.5
2019-02-24T08:03:04Z,14.53,100,17.5
2019-02-24T08:08:04Z,14.53,100,17.5
2019-02-24T08:13:04Z,14.53,100,17.5
2019-02-24T08:18:04Z,14.53,100,17.5
2019-02-24T08:23:04Z,14.53,100,17.5
2019-02-24T08:28:04Z,14.53,100,17.5
2019-02-24T08:33:04Z,14.53,100,17.5
2019-02-24T08:38:04Z,15.32,100,17.5
2019-02-24T08:43:04Z,15.32,100,17.5
2019-02-24T08:48:04Z,15.32,100,17.5
2019-02-24T08:53:04Z,15.94,100,17.5
2019-02-24T08:58:04Z,16.47,100,17.5
2019-02-24T09:03:04Z,16.47,100,17.5
2019-02-24T09:08:04Z,17.08,100,17.5
2019-02-24T09:13:04Z,17.08,100,17.5
2019-02-24T09:18:04Z,17.61,100,17.5
2019-02-24T09:23:04Z,17.61,95,17.5
2019-02-24T09:28:04Z,18.14,87,17.5
2019-02-24T09:33:04Z,18.14,84,17.5
2019-02-24T09:38:04Z,18.14,79,17.5
2019-02-24T09:43:04Z,18.14,79,17.5
2019-02-24T09:48:04Z,18.14,79,17.5
2019-02-24T09:53:04Z,18.14,79,17.5
2019-02-24T09:58:04Z,18.14,79,17.5
2019-02-24T10:03:04Z,18.14,75,17.5
2019-02-24T10:08:04Z,18.14,75,17.5
2019-02-24T10:13:04Z,18.14,75,17.5
2019-02-24T10:18:04Z,18.14,71,17.5
2019-02-24T10:23:04Z,18.66,71,17.5
2019-02-24T10:28:04Z,18.66,71,17.5
2019-02-24T10:33:04Z,18.66,71,17.5
2019-02-24T10:38:04Z,18.66,71,17.5
2019-02-24T10:43:04Z,18.66,71,17.5
2019-02-24T10:48:04Z,18.66,71,17.5
2019-02-24T10:53:04Z,18.66,76,17.5
2019-02-24T10:58:04Z,18.66,76,17.5
2019-02-24T11:03:04Z,18.66,76,17.5
2019-02-24T11:08:04Z,18.66,76,17.5
2019-02-24T11:13:04Z,18.14,76,17.5
2019-02-24T11:18:04Z,18.14,76,17.5
2019-02-24T11:23:04Z,18.14,76,17.5
2019-02-24T11:28:04Z,18.14,76,17.5
2019-02-24T11:33:04Z,18.14,76,17.5
2019-02-24T11:38:04Z,18.14,82,17.5
2019-02-24T11:43:04Z,18.14,82,17.5
2019-02-24T11:48:04Z,18.14,82,17.5
2019-02-24T11:53:04Z,18.14,82,17.5
2019-02-24T11:58:04Z,18.14,82,17.5
2019-02-24T12:03:04Z,18.14,82,17.5
2019-02-24T12:08:04Z,17.61,82,17.5
2019-02-24T12:13:04Z,17.61,82,17.5
2019-02-24T12:18:04Z,17.61,89,17.5
2019-02-24T12:23:04Z,17.61,89,17.5
2019-02-24T12:28:04Z,17.61,89,17.5
2019-02-24T12:33:04Z,17.61,89,17.5
2019-02-24T12:38:04Z,17.61,89,17.5
2019-02-24T12:43:04Z,17.61,89,17.5
2019-02-24T12:48:04Z,17.61,93,17.5
2019-02-24T12:53:04Z,17.61,93,17.5
2019-02-24T12:58:04Z,17.61,93,17.5
2019-02-24T13:03:04Z,17.08,93,17.5
2019-02-24T13:08:04Z,17.08,98,17.5
2019-02-24T13:13:04Z,17.08,98,17.5
2019-02-24T13:18:04Z,17.08,98,17.5
2019-02-24T13:23:04Z,17.08,98,17.5
2019-02-24T13:28:04Z,17.08,98,17.5
2019-02-24T13:33:04Z,17.08,98,17.5
2019-02-24T13:38:04Z,17.08,98,17.5
2019-02-24T13:43:04Z,17.08,98,17.5
2019-02-24T13:48:04Z,17.08,98,17.5
2019-02-24T13:53:04Z,17.08,98,17.5
2019-02-24T13:58:04Z,17.08,98,17.5
2019-02-24T14:03:04Z,17.08,98,17.5
2019-02-24T14:08:04Z,17.08,98,17.5
2019-02-24T14:13:04Z,17.08,98,17.5
2019-02-24T14:18:04Z,17.08,98,17.5
2019-02-24T14:23:04Z,16.55,98,17.5
2019-02-24T14:28:04Z,16.55,98,17.5
2019-02-24T14:33:04Z,16.55,98,17.5
2019-02-24T14:38:04Z,16.55,98,17.5
2019-02-24T14:43:04Z,16.55,98,17.5
2019-02-24T14:48:04Z,16.55,98,17.5
2019-02-24T14:53:04Z,16.55,98,17.5
